0,33.1933333333333,219.5
30,33.2,220.1
60,33.2,222.6
89,33.2,221.9
119,33.2,221.9
149,33.2,220.7
175,0.0,220.9
9130,0.0,363.1
9687,39.5,363.1
9736,0.0,0.0
9872,39.3,365.3
9902,39.3,365.1
9932,39.2,364.6
9952,39.2,364.0
9952,39.2,364.0
9999,39.2,364.0
10061,39.2,365.1
10090,39.2,365.4
10120,39.1,364.8
10151,39.1,364.8
10181,39.1,363.6
10211,39.0,364.8
