0,32.6133333333333,220.1
29,32.6,220.1
59,32.6,220.4
117,32.6,220.1
148,32.5,218.6
178,32.5,215.7
184,32.5,218.6
11932,0.0,362.2
12489,39.5,362.2
12538,0.0,0.0
12674,39.3,362.5
12704,39.3,362.8
12734,39.2,362.4
12754,39.2,362.4
12754,39.2,362.4
12801,39.2,362.4
12863,39.2,361.9
12892,39.2,362.1
12922,39.1,362.4
12953,39.1,362.2
12983,39.1,362.5
13013,39.0,361.9
