11940,0.0,362.2
12497,39.5,362.2
12546,0.0,0.0
12682,39.3,361.8
12712,39.3,362.5
12742,39.2,362.2
12762,39.2,362.5
12762,39.2,362.5
12809,39.2,362.5
12871,39.2,362.8
12900,39.2,363.0
12930,39.1,362.2
12961,39.1,362.2
12991,39.1,362.5
13021,39.0,362.4
