9617,0.0,363.3
10174,39.5,363.3
10223,0.0,0.0
10359,39.3,364.2
10389,39.3,365.0
10419,39.2,363.7
10439,39.2,363.1
10439,39.2,363.1
10486,39.2,363.1
10548,39.2,364.2
10577,39.2,364.3
10607,39.1,364.0
10638,39.1,363.1
10668,39.1,363.9
10698,39.0,364.2
