0,30.1466666666667,222.7
29,30.2,222.6
60,30.2,220.9
89,0.0,220.9
9599,0.0,363.9
10156,39.5,363.9
10205,0.0,0.0
10341,39.3,365.4
10371,39.3,365.7
10401,39.2,364.0
10421,39.2,364.2
10421,39.2,364.2
10468,39.2,364.2
10530,39.2,365.6
10559,39.2,365.1
10589,39.1,364.5
10620,39.1,365.4
10650,39.1,366.2
10680,39.0,365.6
