0,28.46,219.3
29,28.5,219.0
59,28.5,219.5
89,28.5,219.7
119,28.5,218.3
149,28.5,218.6
179,28.5,218.9
209,28.5,218.7
239,28.5,219.0
270,28.5,1.3
300,28.5,219.3
329,28.5,218.4
359,28.5,218.6
389,28.5,1.2
419,28.5,219.3
449,28.5,219.3
479,28.5,219.3
502,28.5,218.3
