94,0.0,221.3
9681,0.0,364.3
10238,39.5,364.3
10287,0.0,0.0
10423,39.3,366.0
10453,39.3,366.5
10483,39.2,365.1
10503,39.2,365.9
10503,39.2,365.9
10550,39.2,365.9
10612,39.2,366.2
10641,39.2,365.9
10671,39.1,365.7
10702,39.1,365.4
10732,39.1,366.2
10762,39.0,366.0
