11924,0.0,365.1
12481,39.5,365.1
12530,0.0,0.0
12666,39.3,364.5
12696,39.3,365.6
12726,39.2,365.3
12746,39.2,365.3
12746,39.2,365.3
12793,39.2,365.3
12855,39.2,366.0
12884,39.2,365.7
12914,39.1,365.3
12945,39.1,365.0
12975,39.1,365.4
13005,39.0,365.3
