0,28.4066666666667,223.3
29,28.4,224.1
60,28.4,1.6
90,28.3,223.3
120,28.3,223.5
149,28.3,223.2
179,28.3,222.6
209,28.3,222.9
239,28.3,222.9
270,28.3,222.2
300,28.3,1.3
330,28.3,223.3
359,28.3,222.9
390,28.3,223.2
420,28.3,223.3
449,28.4,0.0
